source,status,date,cust_name,cust_num,cust_parent_name,cust_channel,cust_segment,amount,quantity
direct,closed,2024-11-11,Costco Wholesale,1008,Costco,Club,Club,57888.0,30
direct,closed,2024-11-11,Harris Teeter,1016,Harris Teeter,Retail,Grocery,65877.0,1575
direct,closed,2024-11-11,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,46095.6,1108
direct,closed,2024-11-11,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,8927
direct,closed,2024-11-11,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,8160.0,600
direct,closed,2024-11-11,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1630.85,59
direct,closed,2024-11-11,Target,1009,Target,Retail,Mass,8304.0,173
direct,closed,2024-11-12,Amazon,1002,Amazon,Online,Online,18238.559999999998,620
direct,closed,2024-11-12,HEB,1034,HEB,Retail,Grocery,26496.0,660
direct,closed,2024-11-12,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,42038.0,2021
direct,closed,2024-11-12,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,365
direct,closed,2024-11-12,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4866.22,99
direct,closed,2024-11-12,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,32
direct,closed,2024-11-12,Walmart,1015,Walmart,Retail,Mass,39501.0,693
direct,closed,2024-11-13,Amazon,1002,Amazon,Online,Online,12053.419999999998,381
direct,closed,2024-11-14,Amazon,1002,Amazon,Online,Online,17558.399999999998,667
direct,closed,2024-11-14,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,487
direct,closed,2024-11-14,"McLane Company, Inc.",1018,McLane,Retail,Convenience,8160.0,600
direct,closed,2024-11-14,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1668.44,45
direct,closed,2024-11-14,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,12
direct,closed,2024-11-14,The Kroger Co.,1013,Kroger,Retail,Grocery,23940.0,420
direct,closed,2024-11-14,Walmart,1015,Walmart,Retail,Mass,34542.0,606
direct,closed,2024-11-15,Amazon,1002,Amazon,Online,Online,15156.509999999998,519
direct,closed,2024-11-15,Costco Wholesale,1008,Costco,Club,Club,57168.0,30
direct,closed,2024-11-15,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,91
direct,closed,2024-11-15,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2209.76,50
direct,closed,2024-11-15,Target,1009,Target,Retail,Mass,34008.0,911
direct,closed,2024-11-15,Walmart,1015,Walmart,Retail,Mass,9918.0,174
direct,closed,2024-11-16,Amazon,1002,Amazon,Online,Online,15409.07,494
direct,closed,2024-11-17,Amazon,1002,Amazon,Online,Online,17336.949999999993,543
direct,closed,2024-11-18,Amazon,1002,Amazon,Online,Online,17670.269999999997,638
direct,closed,2024-11-18,Costco Wholesale,1008,Costco,Club,Club,114336.0,60
direct,closed,2024-11-18,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,31706.4,632
direct,closed,2024-11-18,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,200
direct,closed,2024-11-18,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,4896.0,360
direct,closed,2024-11-18,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1528.6299999999999,44
direct,closed,2024-11-18,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,36
direct,closed,2024-11-18,UNFI,1014,UNFI,Retail,Natural,103455.0,1797
direct,closed,2024-11-18,Walmart,1015,Walmart,Retail,Mass,26334.0,462
direct,closed,2024-11-19,Amazon,1002,Amazon,Online,Online,20776.869999999995,687
direct,closed,2024-11-19,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,38956.2,1001
direct,closed,2024-11-19,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,56
direct,closed,2024-11-19,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4153.5199999999995,83
direct,closed,2024-11-19,Target,1009,Target,Retail,Mass,10992.0,229
direct,closed,2024-11-19,Walmart,1015,Walmart,Retail,Mass,25878.0,454
direct,closed,2024-11-20,Amazon,1002,Amazon,Online,Online,14452.749999999998,484
direct,closed,2024-11-20,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,949
direct,closed,2024-11-20,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3005.55,54
direct,closed,2024-11-20,Target,1009,Target,Retail,Mass,172894.8,3604
direct,closed,2024-11-20,Walmart,1015,Walmart,Retail,Mass,5757.0,101
direct,closed,2024-11-21,Amazon,1002,Amazon,Online,Online,18252.679999999997,627
direct,closed,2024-11-21,HEB,1034,HEB,Retail,Grocery,17520.0,410
direct,closed,2024-11-21,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,230
direct,closed,2024-11-21,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,1632.0,120
direct,closed,2024-11-21,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2245.99,36
direct,closed,2024-11-21,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,241
direct,closed,2024-11-21,TJX Sierra,1025,TJX,Retail,Outlet,26220.0,460
direct,closed,2024-11-21,Target,1009,Target,Retail,Mass,45264.0,943
direct,closed,2024-11-21,Walmart,1015,Walmart,Retail,Mass,16758.0,294
direct,closed,2024-11-22,Amazon,1002,Amazon,Online,Online,20343.219999999983,737
direct,closed,2024-11-22,Donations,1028,Donations,Redistributor,No Segment,0.0,151
direct,closed,2024-11-22,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,628
direct,closed,2024-11-22,"McLane Company, Inc.",1018,McLane,Retail,Convenience,4896.0,360
direct,closed,2024-11-22,Meijer,1003,Meijer,Retail,Grocery,41138.4,1431
direct,closed,2024-11-22,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,8160.0,600
direct,closed,2024-11-22,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2668.4,66
direct,closed,2024-11-22,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,56
direct,closed,2024-11-22,Walmart,1015,Walmart,Retail,Mass,17670.0,310
direct,closed,2024-11-23,Amazon,1002,Amazon,Online,Online,17641.719999999987,624
direct,closed,2024-11-24,Amazon,1002,Amazon,Online,Online,19364.079999999987,690
direct,closed,2024-11-25,Amazon,1002,Amazon,Online,Online,13079.189999999993,516
direct,closed,2024-11-25,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,15516.0,950
direct,closed,2024-11-25,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,114
direct,closed,2024-11-25,Meijer,1003,Meijer,Retail,Grocery,4420.0,325
direct,closed,2024-11-25,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2737.85,50
direct,closed,2024-11-25,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,396
direct,closed,2024-11-25,Walmart,1015,Walmart,Retail,Mass,14421.0,253
direct,closed,2024-11-26,Amazon,1002,Amazon,Online,Online,26669.479999999985,952
direct,closed,2024-11-26,HEB,1034,HEB,Retail,Grocery,17520.0,410
direct,closed,2024-11-26,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,8104.2,201
direct,closed,2024-11-26,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,435
direct,closed,2024-11-26,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,4896.0,360
direct,closed,2024-11-26,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4456.95,93
direct,closed,2024-11-26,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,16
direct,closed,2024-11-26,Walmart,1015,Walmart,Retail,Mass,31464.0,552
direct,closed,2024-11-27,Amazon,1002,Amazon,Online,Online,18985.24999999999,688
direct,closed,2024-11-27,Cohen Foods,1167,Cohen Foods,Retail,Grocery,1632.0,120
direct,closed,2024-11-27,Costco Wholesale,1008,Costco,Club,Club,253152.0,120
direct,closed,2024-11-27,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,52792.6,1581
direct,closed,2024-11-27,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,5250
direct,closed,2024-11-27,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1621.55,27
direct,closed,2024-11-27,Schnucks,1032,Shnucks,Retail,Grocery,32832.0,1200
direct,closed,2024-11-27,SnackTree International,1021,Snack Tree,AFH,Specialty Retail,47616.0,1280
direct,closed,2024-11-27,UNFI,1014,UNFI,Retail,Natural,84669.4,2275
direct,closed,2024-11-27,Walmart,1015,Walmart,Retail,Mass,27531.0,483
direct,closed,2024-11-28,Amazon,1002,Amazon,Online,Online,7458.279999999994,262
direct,closed,2024-11-29,Amazon,1002,Amazon,Online,Online,9600.819999999994,346
direct,closed,2024-11-29,Walmart,1015,Walmart,Retail,Mass,16872.0,296
direct,closed,2024-11-30,Amazon,1002,Amazon,Online,Online,14066.129999999994,497
direct,closed,2024-11-30,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,8
direct,closed,2024-12-01,Amazon,1002,Amazon,Online,Online,9340.27,333
direct,closed,2024-12-02,Amazon,1002,Amazon,Online,Online,14434.69,577
direct,closed,2024-12-02,JRS DISTRIBUTION LLC,1033,JRS,Retail,Convenience,10416.0,280
direct,closed,2024-12-02,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,82
direct,closed,2024-12-02,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,18076.06,284
direct,closed,2024-12-02,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,14
direct,closed,2024-12-02,Target,1009,Target,Retail,Mass,38815.8,1028
direct,closed,2024-12-02,UNFI,1014,UNFI,Retail,Natural,87516.0,1980
direct,closed,2024-12-02,Walmart,1015,Walmart,Retail,Mass,4788.0,84
direct,closed,2024-12-03,Amazon,1002,Amazon,Online,Online,11380.839999999991,431
direct,closed,2024-12-03,Costco Wholesale,1008,Costco,Club,Club,253152.0,120
direct,closed,2024-12-03,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,10057.2,248
direct,closed,2024-12-03,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,280
direct,closed,2024-12-03,RTZN Brands | Righteous Felon,1031,RTZN,AFH,Specialty Retail,4080.0,300
direct,closed,2024-12-03,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,6911.32,124
direct,closed,2024-12-03,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,35
direct,closed,2024-12-03,The Kroger Co.,1013,Kroger,Retail,Grocery,79800.0,1400
direct,closed,2024-12-03,Walmart,1015,Walmart,Retail,Mass,14820.0,260
direct,closed,2024-12-04,Amazon,1002,Amazon,Online,Online,3738.37,138
direct,closed,2024-12-04,HEB,1034,HEB,Retail,Grocery,27840.0,670
direct,closed,2024-12-04,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1649.52,31
direct,closed,2024-12-04,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,72
direct,closed,2024-12-04,Target,1009,Target,Retail,Mass,55824.0,1163
direct,closed,2024-12-04,Walmart,1015,Walmart,Retail,Mass,2337.0,41
direct,closed,2024-12-05,Amazon,1002,Amazon,Online,Online,14232.199999999995,508
direct,closed,2024-12-05,Costco Wholesale,1008,Costco,Club,Club,126576.0,60
direct,closed,2024-12-05,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,287
direct,closed,2024-12-05,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1488.3799999999999,35
direct,closed,2024-12-05,Walmart,1015,Walmart,Retail,Mass,6384.0,112
direct,closed,2024-12-06,Amazon,1002,Amazon,Online,Online,9878.63,358
direct,closed,2024-12-06,Harris Teeter,1016,Harris Teeter,Retail,Grocery,12480.0,432
direct,closed,2024-12-06,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,176895.0,9381
direct,closed,2024-12-06,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,361
direct,closed,2024-12-06,"McLane Company, Inc.",1018,McLane,Retail,Convenience,4896.0,360
direct,closed,2024-12-06,Meijer,1003,Meijer,Retail,Grocery,7589.6,338
direct,closed,2024-12-06,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,4896.0,360
direct,closed,2024-12-06,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1095.3899999999999,21
direct,closed,2024-12-06,Target,1009,Target,Retail,Mass,70554.0,1471
direct,closed,2024-12-06,Walmart,1015,Walmart,Retail,Mass,13224.0,232
direct,closed,2024-12-07,Amazon,1002,Amazon,Online,Online,17599.479999999996,595
direct,closed,2024-12-08,Amazon,1002,Amazon,Online,Online,13810.559999999987,459
direct,closed,2024-12-09,Amazon,1002,Amazon,Online,Online,23107.379999999994,777
direct,closed,2024-12-09,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,105192.0,720
direct,closed,2024-12-09,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,9820.8,264
direct,closed,2024-12-09,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,52
direct,closed,2024-12-09,Meijer,1003,Meijer,Retail,Grocery,4345.6,188
direct,closed,2024-12-09,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3867.58,99
direct,closed,2024-12-09,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,130
direct,closed,2024-12-09,Set Sail International,1019,Set Sail,AFH,Off-Shore / Military,84209.0,4223
direct,closed,2024-12-09,Target,1009,Target,Retail,Mass,33456.0,697
direct,closed,2024-12-09,Walmart,1015,Walmart,Retail,Mass,12597.0,221
direct,closed,2024-12-10,Amazon,1002,Amazon,Online,Online,13772.819999999985,454
direct,closed,2024-12-10,Costco Wholesale,1008,Costco,Club,Club,696168.0,330
direct,closed,2024-12-10,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,70128.0,480
direct,closed,2024-12-10,HEB,1034,HEB,Retail,Grocery,32688.0,870
direct,closed,2024-12-10,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,53307.0,1171
direct,closed,2024-12-10,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,21
direct,closed,2024-12-10,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1051.39,18
direct,closed,2024-12-10,Target,1009,Target,Retail,Mass,17088.0,356
direct,closed,2024-12-10,UNFI,1014,UNFI,Retail,Natural,71392.0,1563
direct,closed,2024-12-10,Walmart,1015,Walmart,Retail,Mass,4560.0,80
direct,closed,2024-12-11,Amazon,1002,Amazon,Online,Online,29718.270000000004,971
direct,closed,2024-12-11,Costco Wholesale,1008,Costco,Club,Club,253152.0,120
direct,closed,2024-12-11,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,56
direct,closed,2024-12-11,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1196.54,37
direct,closed,2024-12-11,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,14
direct,closed,2024-12-11,Target,1009,Target,Retail,Mass,36864.0,768
direct,closed,2024-12-11,Walmart,1015,Walmart,Retail,Mass,18468.0,324
direct,closed,2024-12-12,Amazon,1002,Amazon,Online,Online,11592.489999999993,393
direct,closed,2024-12-12,HEB,1034,HEB,Retail,Grocery,20832.0,560
direct,closed,2024-12-12,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,365
direct,closed,2024-12-12,Walmart,1015,Walmart,Retail,Mass,12825.0,225
direct,closed,2024-12-13,Amazon,1002,Amazon,Online,Online,14679.349999999995,480
direct,closed,2024-12-14,Amazon,1002,Amazon,Online,Online,9817.63,323
direct,closed,2024-12-15,Amazon,1002,Amazon,Online,Online,15692.15,494
direct,closed,2024-12-16,Amazon,1002,Amazon,Online,Online,16581.829999999998,522
direct,closed,2024-12-17,Amazon,1002,Amazon,Online,Online,16650.53,603
direct,closed,2024-12-17,Cohen Foods,1167,Cohen Foods,Retail,Grocery,5875.2,72
direct,closed,2024-12-17,Costco Wholesale,1008,Costco,Club,Club,1075896.0,510
direct,closed,2024-12-17,Davidson Specialty Foods LLC,1007,Davidson Specialty Foods,Retail,Natural,8481.6,57
direct,closed,2024-12-17,HEB,1034,HEB,Retail,Grocery,178176.0,4450
direct,closed,2024-12-17,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,178354.2,9650
direct,closed,2024-12-17,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,350
direct,closed,2024-12-17,Meijer,1003,Meijer,Retail,Grocery,13464.0,165
direct,closed,2024-12-17,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,22848.0,1680
direct,closed,2024-12-17,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,7733.4,196
direct,closed,2024-12-17,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,216
direct,closed,2024-12-17,SnackTree International,1021,Snack Tree,AFH,Specialty Retail,20832.0,560
direct,closed,2024-12-17,Target,1009,Target,Retail,Mass,22254.600000000002,553
direct,closed,2024-12-17,UNFI,1014,UNFI,Retail,Natural,89343.0,2003
direct,closed,2024-12-17,Walmart,1015,Walmart,Retail,Mass,59907.0,1051
direct,closed,2024-12-18,Amazon,1002,Amazon,Online,Online,10446.17,356
direct,closed,2024-12-18,"Hy-Vee (Lomar Distributing , Inc)",1010,Hy-Vee,Retail,Grocery,58492.8,84
direct,closed,2024-12-18,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,257
direct,closed,2024-12-18,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2910.3,61
direct,closed,2024-12-18,Target,1009,Target,Retail,Mass,30864.0,643
direct,closed,2024-12-18,Walmart,1015,Walmart,Retail,Mass,6099.0,107
direct,closed,2024-12-19,Amazon,1002,Amazon,Online,Online,17974.06,572
direct,closed,2024-12-19,Harris Teeter,1016,Harris Teeter,Retail,Grocery,20027.0,511
direct,closed,2024-12-19,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,86
direct,closed,2024-12-19,Meijer,1003,Meijer,Retail,Grocery,16294.4,629
direct,closed,2024-12-19,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2474.2599999999998,62
direct,closed,2024-12-19,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,24
direct,closed,2024-12-19,Set Sail International,1019,Set Sail,AFH,Off-Shore / Military,167396.0,5494
direct,closed,2024-12-19,SportLife Distribution,1027,SportLife,AFH,Fitness,8160.0,600
direct,closed,2024-12-19,Target,1009,Target,Retail,Mass,43008.0,896
direct,closed,2024-12-19,UNFI,1014,UNFI,Retail,Natural,96252.0,1694
direct,closed,2024-12-19,Walmart,1015,Walmart,Retail,Mass,14421.0,253
direct,closed,2024-12-20,Amazon,1002,Amazon,Online,Online,17060.829999999998,550
direct,closed,2024-12-20,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,342
direct,closed,2024-12-20,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1588.6999999999998,22
direct,closed,2024-12-20,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,64
direct,closed,2024-12-20,Walmart,1015,Walmart,Retail,Mass,36822.0,646
direct,closed,2024-12-21,Amazon,1002,Amazon,Online,Online,14637.789999999999,456
direct,closed,2024-12-22,Amazon,1002,Amazon,Online,Online,14749.210000000003,464
direct,closed,2024-12-23,Amazon,1002,Amazon,Online,Online,12934.18,411
direct,closed,2024-12-23,Costco Wholesale,1008,Costco,Club,Club,379728.0,180
direct,closed,2024-12-23,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,70128.0,480
direct,closed,2024-12-23,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,181576.2,3818
direct,closed,2024-12-23,Meijer,1003,Meijer,Retail,Grocery,9117.6,377
direct,closed,2024-12-23,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,19584.0,1440
direct,closed,2024-12-23,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,199.98,5
direct,closed,2024-12-23,Schnucks,1032,Shnucks,Retail,Grocery,18931.2,232
direct,closed,2024-12-23,Target,1009,Target,Retail,Mass,31728.0,661
direct,closed,2024-12-23,Walmart,1015,Walmart,Retail,Mass,29526.0,518
direct,closed,2024-12-24,Amazon,1002,Amazon,Online,Online,5988.9,185
direct,closed,2024-12-25,Amazon,1002,Amazon,Online,Online,34.99,1
direct,closed,2024-12-26,Amazon,1002,Amazon,Online,Online,8679.470000000001,276
direct,closed,2024-12-26,Costco Wholesale,1008,Costco,Club,Club,1067457.6,506
direct,closed,2024-12-26,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,70128.0,480
direct,closed,2024-12-26,HEB,1034,HEB,Retail,Grocery,214608.0,5290
direct,closed,2024-12-26,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,18321.2,458
direct,closed,2024-12-26,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,21
direct,closed,2024-12-26,SportLife Distribution,1027,SportLife,AFH,Fitness,11424.0,840
direct,closed,2024-12-26,UNFI,1014,UNFI,Retail,Natural,83490.0,1846
direct,closed,2024-12-26,Walmart,1015,Walmart,Retail,Mass,35055.0,615
direct,closed,2024-12-27,Amazon,1002,Amazon,Online,Online,13988.41,444
direct,closed,2024-12-27,Costco Wholesale,1008,Costco,Club,Club,63288.0,30
direct,closed,2024-12-27,Walmart,1015,Walmart,Retail,Mass,8607.0,151
direct,closed,2024-12-28,Amazon,1002,Amazon,Online,Online,9929.97,318
direct,closed,2024-12-29,Amazon,1002,Amazon,Online,Online,12299.489999999998,388
direct,closed,2024-12-30,Amazon,1002,Amazon,Online,Online,18074.93,663
direct,closed,2024-12-30,Costco Wholesale,1008,Costco,Club,Club,371289.6,176
direct,closed,2024-12-30,Harris Teeter,1016,Harris Teeter,Retail,Grocery,19950.0,350
direct,closed,2024-12-30,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,256
direct,closed,2024-12-30,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3934.76,73
direct,closed,2024-12-30,Walmart,1015,Walmart,Retail,Mass,23085.0,405
direct,closed,2024-12-31,Amazon,1002,Amazon,Online,Online,11196.990000000002,357
direct,closed,2024-12-31,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,10814.13,230
direct,closed,2025-01-09,Amazon,1002,Amazon,Online,Online,804.8000000000001,25
direct,closed,2025-01-10,Amazon,1002,Amazon,Online,Online,16384.72,516
direct,closed,2025-01-10,Donations,1028,Donations,Redistributor,No Segment,0.0,120
direct,closed,2025-01-10,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,195
direct,closed,2025-01-10,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1698.8600000000001,39
direct,closed,2025-01-10,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,188
direct,closed,2025-01-11,Amazon,1002,Amazon,Online,Online,13470.720000000001,403
